date,state,demand
2008-07-24T18:30:00Z,NSW,10999.950486
2008-07-24T19:00:00Z,NSW,10772.325216
2008-07-24T19:30:00Z,NSW,10548.540924
2008-07-24T20:00:00Z,NSW,10336.987846
2008-07-24T20:30:00Z,NSW,10065.215824
2008-07-24T21:00:00Z,NSW,9656.631668
2008-07-24T21:30:00Z,NSW,9164.095486
2008-07-24T22:00:00Z,NSW,8993.35702
2008-07-24T22:30:00Z,NSW,8563.650328
2008-07-24T23:00:00Z,NSW,8293.94106
2008-07-24T23:30:00Z,NSW,8009.334382
2008-07-25T00:00:00Z,NSW,7775.269522
2008-07-25T00:30:00Z,NSW,7563.910176
2008-07-25T01:00:00Z,NSW,7396.000204
2008-07-25T01:30:00Z,NSW,7135.105854
2008-07-25T02:00:00Z,NSW,6672.89995
2008-07-25T02:30:00Z,NSW,6330.102988
2008-07-25T03:00:00Z,NSW,6065.190512
2008-07-25T03:30:00Z,NSW,5836.089006
2008-07-25T04:00:00Z,NSW,5736.77938
2008-07-25T04:30:00Z,NSW,5768.752394
2008-07-25T05:00:00Z,NSW,6093.719978
2008-07-25T05:30:00Z,NSW,6575.827238
2008-07-25T06:00:00Z,NSW,7464.399172
2008-07-25T06:30:00Z,NSW,8414.634984
2008-07-25T07:00:00Z,NSW,9000.758322
2008-07-25T07:30:00Z,NSW,9597.356072
2008-07-25T08:00:00Z,NSW,9737.81599
2008-07-25T08:30:00Z,NSW,9663.695184
2008-07-25T09:00:00Z,NSW,9685.799864
2008-07-25T09:30:00Z,NSW,9647.954424
2008-07-25T10:00:00Z,NSW,9536.615354
2008-07-25T10:30:00Z,NSW,9405.24133
2008-07-25T11:00:00Z,NSW,9187.256272
2008-07-25T11:30:00Z,NSW,9082.399154
2008-07-25T12:00:00Z,NSW,8976.242252
2008-07-25T12:30:00Z,NSW,8846.671006
2008-07-25T13:00:00Z,NSW,8778.764592
2008-07-25T13:30:00Z,NSW,8726.20113
2008-07-25T14:00:00Z,NSW,8691.905228
2008-07-25T14:30:00Z,NSW,8628.776376
2008-07-25T15:00:00Z,NSW,8624.143216
2008-07-25T15:30:00Z,NSW,8774.123568
2008-07-25T16:00:00Z,NSW,9007.4531
2008-07-25T16:30:00Z,NSW,9343.37074
2008-07-25T17:00:00Z,NSW,9956.37676
2008-07-25T17:30:00Z,NSW,10611.657918
2008-07-25T18:00:00Z,NSW,10727.05514
2008-07-25T18:30:00Z,NSW,10621.12645
2008-07-25T19:00:00Z,NSW,10361.404664
2008-07-25T19:30:00Z,NSW,10146.301422
2008-07-25T20:00:00Z,NSW,9978.771502
2008-07-25T20:30:00Z,NSW,9795.97001
2008-07-25T21:00:00Z,NSW,9482.36344
2008-07-25T21:30:00Z,NSW,9146.187842
2008-07-25T22:00:00Z,NSW,9107.589966
2008-07-25T22:30:00Z,NSW,8854.131266
2008-07-25T23:00:00Z,NSW,8657.311418
2008-07-25T23:30:00Z,NSW,8414.365682
2008-07-26T00:00:00Z,NSW,8113.768376
2008-07-26T00:30:00Z,NSW,7843.53992
2008-07-26T01:00:00Z,NSW,7653.551092
2008-07-26T01:30:00Z,NSW,7277.469858
2008-07-26T02:00:00Z,NSW,6772.384066
2008-07-26T02:30:00Z,NSW,6376.00659
2008-07-26T03:00:00Z,NSW,6007.466794
2008-07-26T03:30:00Z,NSW,5801.97821
2008-07-26T04:00:00Z,NSW,5679.638294
2008-07-26T04:30:00Z,NSW,5658.237004
2008-07-26T05:00:00Z,NSW,5763.377844
2008-07-26T05:30:00Z,NSW,5914.76367
2008-07-26T06:00:00Z,NSW,6290.302752
2008-07-26T06:30:00Z,NSW,6677.747492
2008-07-26T07:00:00Z,NSW,7203.18812
2008-07-26T07:30:00Z,NSW,7931.57275
2008-07-26T08:00:00Z,NSW,8513.155518
2008-07-26T08:30:00Z,NSW,8849.760674
2008-07-26T09:00:00Z,NSW,9050.985912
2008-07-26T09:30:00Z,NSW,8918.53892
2008-07-26T10:00:00Z,NSW,8782.213006
2008-07-26T10:30:00Z,NSW,8514.786414
2008-07-26T11:00:00Z,NSW,8262.82437
2008-07-26T11:30:00Z,NSW,7995.0496220000005
2008-07-26T12:00:00Z,NSW,7768.602052
2008-07-26T12:30:00Z,NSW,7588.648316
2008-07-26T13:00:00Z,NSW,7444.958952
2008-07-26T13:30:00Z,NSW,7325.909604
2008-07-26T14:00:00Z,NSW,7258.321254
2008-07-26T14:30:00Z,NSW,7243.010642
2008-07-26T15:00:00Z,NSW,7336.943404
2008-07-26T15:30:00Z,NSW,7514.29416
2008-07-26T16:00:00Z,NSW,7795.234792
2008-07-26T16:30:00Z,NSW,8281.817664
2008-07-26T17:00:00Z,NSW,8883.40844
2008-07-26T17:30:00Z,NSW,9669.097548
2008-07-26T18:00:00Z,NSW,9843.808912
2008-07-26T18:30:00Z,NSW,9723.922552
2008-07-26T19:00:00Z,NSW,9510.640312
2008-07-26T19:30:00Z,NSW,9295.098946
2008-07-26T20:00:00Z,NSW,9103.229216
2008-07-26T20:30:00Z,NSW,8899.291734
2008-07-26T21:00:00Z,NSW,8704.93295
2008-07-26T21:30:00Z,NSW,8455.571418
2008-07-26T22:00:00Z,NSW,8362.662492
2008-07-26T22:30:00Z,NSW,8107.95032
2008-07-26T23:00:00Z,NSW,7982.079006
2008-07-26T23:30:00Z,NSW,7737.020442
2008-07-27T00:00:00Z,NSW,7377.415136
2008-07-27T00:30:00Z,NSW,7111.881248
2008-07-27T01:00:00Z,NSW,6863.392204
2008-07-27T01:30:00Z,NSW,6540.231294
2008-07-27T02:00:00Z,NSW,6108.679526
2008-07-27T02:30:00Z,NSW,5809.113294
2008-07-27T03:00:00Z,NSW,5572.855646
2008-07-27T03:30:00Z,NSW,5428.01356
2008-07-27T04:00:00Z,NSW,5323.315082
2008-07-27T04:30:00Z,NSW,5295.267972
2008-07-27T05:00:00Z,NSW,5367.652194
2008-07-27T05:30:00Z,NSW,5503.487696
2008-07-27T06:00:00Z,NSW,5748.4171
2008-07-27T06:30:00Z,NSW,6038.472874
2008-07-27T07:00:00Z,NSW,6419.10348
2008-07-27T07:30:00Z,NSW,7013.65898
2008-07-27T08:00:00Z,NSW,7631.41744
2008-07-27T08:30:00Z,NSW,8104.381904
2008-07-27T09:00:00Z,NSW,8406.960698
2008-07-27T09:30:00Z,NSW,8492.849878
2008-07-27T10:00:00Z,NSW,8530.083546
2008-07-27T10:30:00Z,NSW,8433.178376
2008-07-27T11:00:00Z,NSW,8246.637152
2008-07-27T11:30:00Z,NSW,8023.329262
2008-07-27T12:00:00Z,NSW,7854.298456
2008-07-27T12:30:00Z,NSW,7693.530218
2008-07-27T13:00:00Z,NSW,7589.535786
2008-07-27T13:30:00Z,NSW,7467.977628
2008-07-27T14:00:00Z,NSW,7457.666492
2008-07-27T14:30:00Z,NSW,7545.700564
2008-07-27T15:00:00Z,NSW,7785.491368
2008-07-27T15:30:00Z,NSW,8139.494886
2008-07-27T16:00:00Z,NSW,8569.774178
2008-07-27T16:30:00Z,NSW,9038.120712
2008-07-27T17:00:00Z,NSW,9566.859842
2008-07-27T17:30:00Z,NSW,10227.506152
2008-07-27T18:00:00Z,NSW,10473.264206
2008-07-27T18:30:00Z,NSW,10412.925784
2008-07-27T19:00:00Z,NSW,10176.339522
2008-07-27T19:30:00Z,NSW,9970.138214
2008-07-27T20:00:00Z,NSW,9807.726194
2008-07-27T20:30:00Z,NSW,9558.875354
2008-07-27T21:00:00Z,NSW,9131.94452
2008-07-27T21:30:00Z,NSW,8672.351444
2008-07-27T22:00:00Z,NSW,8342.746352
2008-07-27T22:30:00Z,NSW,7913.085756
2008-07-27T23:00:00Z,NSW,7606.115484
2008-07-27T23:30:00Z,NSW,7252.790964
2008-07-28T00:00:00Z,NSW,6963.28929
2008-07-28T00:30:00Z,NSW,6776.261448
2008-07-28T01:00:00Z,NSW,6626.512764
2008-07-28T01:30:00Z,NSW,6440.745184
2008-07-28T02:00:00Z,NSW,6072.56392
2008-07-28T02:30:00Z,NSW,5842.821122
2008-07-28T03:00:00Z,NSW,5710.872298
2008-07-28T03:30:00Z,NSW,5584.823298
2008-07-28T04:00:00Z,NSW,5560.958622
2008-07-28T04:30:00Z,NSW,5681.108678
2008-07-28T05:00:00Z,NSW,6049.683672
2008-07-28T05:30:00Z,NSW,6559.130714
2008-07-28T06:00:00Z,NSW,7513.85818
2008-07-28T06:30:00Z,NSW,8569.07354
2008-07-28T07:00:00Z,NSW,9277.972254
2008-07-28T07:30:00Z,NSW,9936.776536
2008-07-28T08:00:00Z,NSW,10158.98691
2008-07-28T08:30:00Z,NSW,10092.248086
2008-07-28T09:00:00Z,NSW,10108.905894
2008-07-28T09:30:00Z,NSW,10084.309514
2008-07-28T10:00:00Z,NSW,9959.283066
2008-07-28T10:30:00Z,NSW,9868.795512
2008-07-28T11:00:00Z,NSW,9756.151734
2008-07-28T11:30:00Z,NSW,9679.35924
2008-07-28T12:00:00Z,NSW,9623.292318
2008-07-28T12:30:00Z,NSW,9561.933042
2008-07-28T13:00:00Z,NSW,9490.165686
2008-07-28T13:30:00Z,NSW,9505.97867
2008-07-28T14:00:00Z,NSW,9590.513966
2008-07-28T14:30:00Z,NSW,9657.557372
2008-07-28T15:00:00Z,NSW,9845.832854
2008-07-28T15:30:00Z,NSW,10232.717218
2008-07-28T16:00:00Z,NSW,10699.285528
2008-07-28T16:30:00Z,NSW,11143.374078
2008-07-28T17:00:00Z,NSW,11664.856286
2008-07-28T17:30:00Z,NSW,12287.524026
2008-07-28T18:00:00Z,NSW,12335.206134
2008-07-28T18:30:00Z,NSW,12154.845932
2008-07-28T19:00:00Z,NSW,11860.12388
2008-07-28T19:30:00Z,NSW,11514.31764
2008-07-28T20:00:00Z,NSW,11190.096084
2008-07-28T20:30:00Z,NSW,10804.169444
2008-07-28T21:00:00Z,NSW,10289.55696
2008-07-28T21:30:00Z,NSW,9722.910184
2008-07-28T22:00:00Z,NSW,9473.478098
2008-07-28T22:30:00Z,NSW,8920.027038
2008-07-28T23:00:00Z,NSW,8545.13339
2008-07-28T23:30:00Z,NSW,8230.026782
2008-07-29T00:00:00Z,NSW,7950.550782
2008-07-29T00:30:00Z,NSW,7754.852574
2008-07-29T01:00:00Z,NSW,7592.2378419999995
2008-07-29T01:30:00Z,NSW,7345.290068
2008-07-29T02:00:00Z,NSW,6902.398318
2008-07-29T02:30:00Z,NSW,6537.061618
2008-07-29T03:00:00Z,NSW,6238.439572
2008-07-29T03:30:00Z,NSW,6036.135424
2008-07-29T04:00:00Z,NSW,5945.631814
2008-07-29T04:30:00Z,NSW,5972.130894
2008-07-29T05:00:00Z,NSW,6318.55746
2008-07-29T05:30:00Z,NSW,6843.234032
2008-07-29T06:00:00Z,NSW,7829.857192
2008-07-29T06:30:00Z,NSW,8864.27652
2008-07-29T07:00:00Z,NSW,9554.492166
2008-07-29T07:30:00Z,NSW,10108.190874
2008-07-29T08:00:00Z,NSW,10200.290964
2008-07-29T08:30:00Z,NSW,10049.628232
2008-07-29T09:00:00Z,NSW,10008.194686
2008-07-29T09:30:00Z,NSW,9896.070722
2008-07-29T10:00:00Z,NSW,9758.753506
2008-07-29T10:30:00Z,NSW,9622.550886
2008-07-29T11:00:00Z,NSW,9406.30519
2008-07-29T11:30:00Z,NSW,9271.611718
2008-07-29T12:00:00Z,NSW,9170.976832
2008-07-29T12:30:00Z,NSW,9040.9852320000009
2008-07-29T13:00:00Z,NSW,8982.051848
2008-07-29T13:30:00Z,NSW,8939.354172
2008-07-29T14:00:00Z,NSW,8870.615502
2008-07-29T14:30:00Z,NSW,8795.626934
2008-07-29T15:00:00Z,NSW,8809.134438
2008-07-29T15:30:00Z,NSW,8963.808406
2008-07-29T16:00:00Z,NSW,9264.660984
2008-07-29T16:30:00Z,NSW,9692.735228
2008-07-29T17:00:00Z,NSW,10380.261594
2008-07-29T17:30:00Z,NSW,11279.380948
2008-07-29T18:00:00Z,NSW,11523.438604
2008-07-29T18:30:00Z,NSW,11481.52091
2008-07-29T19:00:00Z,NSW,11187.991644
2008-07-29T19:30:00Z,NSW,10983.971238
2008-07-29T20:00:00Z,NSW,10747.139886
2008-07-29T20:30:00Z,NSW,10462.812994
2008-07-29T21:00:00Z,NSW,10038.145402
2008-07-29T21:30:00Z,NSW,9494.694832
2008-07-29T22:00:00Z,NSW,9212.993578
2008-07-29T22:30:00Z,NSW,8766.16837
2008-07-29T23:00:00Z,NSW,8463.191278
2008-07-29T23:30:00Z,NSW,8194.639034
2008-07-30T00:00:00Z,NSW,7918.770286
2008-07-30T00:30:00Z,NSW,7700.255352
2008-07-30T01:00:00Z,NSW,7563.56774
2008-07-30T01:30:00Z,NSW,7346.710348
2008-07-30T02:00:00Z,NSW,6903.900038
2008-07-30T02:30:00Z,NSW,6512.363128
2008-07-30T03:00:00Z,NSW,6189.162748
2008-07-30T03:30:00Z,NSW,6035.336074
2008-07-30T04:00:00Z,NSW,5967.62485
2008-07-30T04:30:00Z,NSW,6015.831742
2008-07-30T05:00:00Z,NSW,6375.368722
2008-07-30T05:30:00Z,NSW,6903.638714
2008-07-30T06:00:00Z,NSW,7901.875828
2008-07-30T06:30:00Z,NSW,8948.05973
2008-07-30T07:00:00Z,NSW,9577.945004
2008-07-30T07:30:00Z,NSW,10055.730126
2008-07-30T08:00:00Z,NSW,10108.104382
2008-07-30T08:30:00Z,NSW,9873.038422
2008-07-30T09:00:00Z,NSW,9771.46252
2008-07-30T09:30:00Z,NSW,9610.581904
2008-07-30T10:00:00Z,NSW,9395.79507
2008-07-30T10:30:00Z,NSW,9212.833002
2008-07-30T11:00:00Z,NSW,8966.803258
2008-07-30T11:30:00Z,NSW,8776.986138
2008-07-30T12:00:00Z,NSW,8598.685712
2008-07-30T12:30:00Z,NSW,8489.988146
2008-07-30T13:00:00Z,NSW,8360.764864
2008-07-30T13:30:00Z,NSW,8249.91028
2008-07-30T14:00:00Z,NSW,8170.7827
2008-07-30T14:30:00Z,NSW,8040.909976
2008-07-30T15:00:00Z,NSW,8037.851994
2008-07-30T15:30:00Z,NSW,8146.82672
2008-07-30T16:00:00Z,NSW,8429.12025
2008-07-30T16:30:00Z,NSW,8945.264354
2008-07-30T17:00:00Z,NSW,9687.675544
2008-07-30T17:30:00Z,NSW,10641.438512
2008-07-30T18:00:00Z,NSW,11018.3548
2008-07-30T18:30:00Z,NSW,11008.402914
2008-07-30T19:00:00Z,NSW,10830.420278
2008-07-30T19:30:00Z,NSW,10693.34882
2008-07-30T20:00:00Z,NSW,10526.339934
2008-07-30T20:30:00Z,NSW,10273.109864
2008-07-30T21:00:00Z,NSW,9889.089774
2008-07-30T21:30:00Z,NSW,9400.988434
2008-07-30T22:00:00Z,NSW,9162.001208
2008-07-30T22:30:00Z,NSW,8671.312082
2008-07-30T23:00:00Z,NSW,8340.716852
2008-07-30T23:30:00Z,NSW,8162.79821
2008-07-31T00:00:00Z,NSW,7866.8489740000005
2008-07-31T00:30:00Z,NSW,7659.238838
2008-07-31T01:00:00Z,NSW,7473.281182
2008-07-31T01:30:00Z,NSW,7224.909572
2008-07-31T02:00:00Z,NSW,6812.573484
2008-07-31T02:30:00Z,NSW,6472.403098
2008-07-31T03:00:00Z,NSW,6157.92422
2008-07-31T03:30:00Z,NSW,5979.99725
2008-07-31T04:00:00Z,NSW,5925.752878
2008-07-31T04:30:00Z,NSW,5955.249968
2008-07-31T05:00:00Z,NSW,6299.371378
2008-07-31T05:30:00Z,NSW,6831.989674
2008-07-31T06:00:00Z,NSW,7830.420998
2008-07-31T06:30:00Z,NSW,8870.248966
2008-07-31T07:00:00Z,NSW,9531.514684
2008-07-31T07:30:00Z,NSW,10049.082388
2008-07-31T08:00:00Z,NSW,10101.36818
2008-07-31T08:30:00Z,NSW,9839.562854
2008-07-31T09:00:00Z,NSW,9703.576794
2008-07-31T09:30:00Z,NSW,9486.937258
2008-07-31T10:00:00Z,NSW,9281.166466
2008-07-31T10:30:00Z,NSW,9045.322698
2008-07-31T11:00:00Z,NSW,8802.598166
2008-07-31T11:30:00Z,NSW,8632.596802
2008-07-31T12:00:00Z,NSW,8451.37741
2008-07-31T12:30:00Z,NSW,8330.934264
2008-07-31T13:00:00Z,NSW,8217.860928
2008-07-31T13:30:00Z,NSW,8119.56804
2008-07-31T14:00:00Z,NSW,8062.930336
2008-07-31T14:30:00Z,NSW,7974.599086
2008-07-31T15:00:00Z,NSW,7944.107816
2008-07-31T15:30:00Z,NSW,8003.060792
2008-07-31T16:00:00Z,NSW,8213.770168
2008-07-31T16:30:00Z,NSW,8606.373954
2008-07-31T17:00:00Z,NSW,9263.69521
2008-07-31T17:30:00Z,NSW,10179.201722
2008-07-31T18:00:00Z,NSW,10475.939696
2008-07-31T18:30:00Z,NSW,10484.865794
2008-07-31T19:00:00Z,NSW,10314.006148
2008-07-31T19:30:00Z,NSW,10129.793318
2008-07-31T20:00:00Z,NSW,9947.465884
2008-07-31T20:30:00Z,NSW,9694.06629
2008-07-31T21:00:00Z,NSW,9303.428148
2008-07-31T21:30:00Z,NSW,8779.745886
2008-07-31T22:00:00Z,NSW,8619.564136
2008-07-31T22:30:00Z,NSW,8271.339828
2008-07-31T23:00:00Z,NSW,8009.320614
2008-07-31T23:30:00Z,NSW,7749.692566
2008-08-01T00:00:00Z,NSW,7483.353978
2008-08-01T00:30:00Z,NSW,7338.468928
2008-08-01T01:00:00Z,NSW,7181.632416
2008-08-01T01:30:00Z,NSW,6894.28294
2008-08-01T02:00:00Z,NSW,6460.404894
2008-08-01T02:30:00Z,NSW,6125.155492
2008-08-01T03:00:00Z,NSW,5837.427128
2008-08-01T03:30:00Z,NSW,5638.289286
2008-08-01T04:00:00Z,NSW,5551.726844
2008-08-01T04:30:00Z,NSW,5606.57076
2008-08-01T05:00:00Z,NSW,5878.610854
2008-08-01T05:30:00Z,NSW,6345.67106
2008-08-01T06:00:00Z,NSW,7239.756138
2008-08-01T06:30:00Z,NSW,8136.648642
2008-08-01T07:00:00Z,NSW,8688.037066
2008-08-01T07:30:00Z,NSW,9189.265102
2008-08-01T08:00:00Z,NSW,9230.261374
2008-08-01T08:30:00Z,NSW,9048.11482
2008-08-01T09:00:00Z,NSW,8960.064318
2008-08-01T09:30:00Z,NSW,8869.331128
2008-08-01T10:00:00Z,NSW,8836.587486
2008-08-01T10:30:00Z,NSW,8796.816354
2008-08-01T11:00:00Z,NSW,8639.268044
2008-08-01T11:30:00Z,NSW,8563.889676
2008-08-01T12:00:00Z,NSW,8466.196696
2008-08-01T12:30:00Z,NSW,8361.45465
2008-08-01T13:00:00Z,NSW,8265.296376
2008-08-01T13:30:00Z,NSW,8207.850728
2008-08-01T14:00:00Z,NSW,8249.72331
2008-08-01T14:30:00Z,NSW,8218.070946
2008-08-01T15:00:00Z,NSW,8254.913574
2008-08-01T15:30:00Z,NSW,8526.702348
2008-08-01T16:00:00Z,NSW,8989.35314
2008-08-01T16:30:00Z,NSW,9382.563328
2008-08-01T17:00:00Z,NSW,9795.605226
2008-08-01T17:30:00Z,NSW,10311.083796
2008-08-01T18:00:00Z,NSW,10390.004014
2008-08-01T18:30:00Z,NSW,10300.633452
2008-08-01T19:00:00Z,NSW,10034.279776
2008-08-01T19:30:00Z,NSW,9861.371302
2008-08-01T20:00:00Z,NSW,9701.135226
2008-08-01T20:30:00Z,NSW,9505.624698
2008-08-01T21:00:00Z,NSW,9219.1569
2008-08-01T21:30:00Z,NSW,8791.06663
2008-08-01T22:00:00Z,NSW,8742.13029
2008-08-01T22:30:00Z,NSW,8490.456842
2008-08-01T23:00:00Z,NSW,8322.099224
2008-08-01T23:30:00Z,NSW,8068.445782
2008-08-02T00:00:00Z,NSW,7809.512736
2008-08-02T00:30:00Z,NSW,7577.208298
2008-08-02T01:00:00Z,NSW,7382.537106
2008-08-02T01:30:00Z,NSW,7033.269154
2008-08-02T02:00:00Z,NSW,6557.32519
2008-08-02T02:30:00Z,NSW,6195.653332
2008-08-02T03:00:00Z,NSW,5851.017796
2008-08-02T03:30:00Z,NSW,5636.282548
2008-08-02T04:00:00Z,NSW,5489.76177
2008-08-02T04:30:00Z,NSW,5442.24805
2008-08-02T05:00:00Z,NSW,5544.292132
2008-08-02T05:30:00Z,NSW,5722.826436
2008-08-02T06:00:00Z,NSW,6080.561856
2008-08-02T06:30:00Z,NSW,6455.191854
2008-08-02T07:00:00Z,NSW,6990.306586
2008-08-02T07:30:00Z,NSW,7653.250702
2008-08-02T08:00:00Z,NSW,8138.947406
2008-08-02T08:30:00Z,NSW,8385.275758
2008-08-02T09:00:00Z,NSW,8599.384422
2008-08-02T09:30:00Z,NSW,8513.845592
2008-08-02T10:00:00Z,NSW,8430.40166
2008-08-02T10:30:00Z,NSW,8187.354716
2008-08-02T11:00:00Z,NSW,7951.035166
2008-08-02T11:30:00Z,NSW,7753.65029
2008-08-02T12:00:00Z,NSW,7576.910972
2008-08-02T12:30:00Z,NSW,7415.067438
2008-08-02T13:00:00Z,NSW,7265.946078
2008-08-02T13:30:00Z,NSW,7138.488522
2008-08-02T14:00:00Z,NSW,7060.723588
2008-08-02T14:30:00Z,NSW,7001.168018
2008-08-02T15:00:00Z,NSW,7050.57996
2008-08-02T15:30:00Z,NSW,7138.955952
2008-08-02T16:00:00Z,NSW,7405.156168
2008-08-02T16:30:00Z,NSW,7820.850964
2008-08-02T17:00:00Z,NSW,8391.50273
2008-08-02T17:30:00Z,NSW,9232.564904
2008-08-02T18:00:00Z,NSW,9541.870992
2008-08-02T18:30:00Z,NSW,9490.771244
2008-08-02T19:00:00Z,NSW,9219.656282
2008-08-02T19:30:00Z,NSW,9032.763618
2008-08-02T20:00:00Z,NSW,8824.809376
2008-08-02T20:30:00Z,NSW,8640.763366
2008-08-02T21:00:00Z,NSW,8447.370262
2008-08-02T21:30:00Z,NSW,8257.459234
2008-08-02T22:00:00Z,NSW,8165.415136
2008-08-02T22:30:00Z,NSW,7927.593022
2008-08-02T23:00:00Z,NSW,7773.39361
2008-08-02T23:30:00Z,NSW,7488.032826
2008-08-03T00:00:00Z,NSW,7184.78153
2008-08-03T00:30:00Z,NSW,6919.716102
2008-08-03T01:00:00Z,NSW,6685.614748
2008-08-03T01:30:00Z,NSW,6375.241428
2008-08-03T02:00:00Z,NSW,6001.69768
2008-08-03T02:30:00Z,NSW,5694.467556
2008-08-03T03:00:00Z,NSW,5468.8399
2008-08-03T03:30:00Z,NSW,5332.699984
2008-08-03T04:00:00Z,NSW,5240.063962
2008-08-03T04:30:00Z,NSW,5224.692588
2008-08-03T05:00:00Z,NSW,5304.96216
2008-08-03T05:30:00Z,NSW,5453.009532
2008-08-03T06:00:00Z,NSW,5707.180176
2008-08-03T06:30:00Z,NSW,5970.10181
2008-08-03T07:00:00Z,NSW,6363.985372
2008-08-03T07:30:00Z,NSW,6931.462878
2008-08-03T08:00:00Z,NSW,7449.16702
2008-08-03T08:30:00Z,NSW,7789.55336
2008-08-03T09:00:00Z,NSW,7986.960774
2008-08-03T09:30:00Z,NSW,7986.735152
2008-08-03T10:00:00Z,NSW,7908.947048
2008-08-03T10:30:00Z,NSW,7706.783828
2008-08-03T11:00:00Z,NSW,7445.822844
2008-08-03T11:30:00Z,NSW,7295.628142
2008-08-03T12:00:00Z,NSW,7141.646546
2008-08-03T12:30:00Z,NSW,6971.348518
2008-08-03T13:00:00Z,NSW,6814.957814
2008-08-03T13:30:00Z,NSW,6715.560788
2008-08-03T14:00:00Z,NSW,6626.688466
2008-08-03T14:30:00Z,NSW,6579.351236
2008-08-03T15:00:00Z,NSW,6626.555348
2008-08-03T15:30:00Z,NSW,6745.413672
2008-08-03T16:00:00Z,NSW,7000.802142
2008-08-03T16:30:00Z,NSW,7487.218772
2008-08-03T17:00:00Z,NSW,8172.690758
2008-08-03T17:30:00Z,NSW,9190.217578
2008-08-03T18:00:00Z,NSW,9648.731824
2008-08-03T18:30:00Z,NSW,9639.231596
2008-08-03T19:00:00Z,NSW,9472.757132
2008-08-03T19:30:00Z,NSW,9282.153502
2008-08-03T20:00:00Z,NSW,9131.046344
2008-08-03T20:30:00Z,NSW,8940.708768
2008-08-03T21:00:00Z,NSW,8616.461378
2008-08-03T21:30:00Z,NSW,8218.379742
2008-08-03T22:00:00Z,NSW,7946.220024
2008-08-03T22:30:00Z,NSW,7572.910572
2008-08-03T23:00:00Z,NSW,7324.280774
2008-08-03T23:30:00Z,NSW,7003.447566
2008-08-04T00:00:00Z,NSW,6744.593594
2008-08-04T00:30:00Z,NSW,6550.34359
2008-08-04T01:00:00Z,NSW,6420.37946
2008-08-04T01:30:00Z,NSW,6239.409146
2008-08-04T02:00:00Z,NSW,5912.114496
2008-08-04T02:30:00Z,NSW,5672.931772
2008-08-04T03:00:00Z,NSW,5485.234412
2008-08-04T03:30:00Z,NSW,5376.001102
2008-08-04T04:00:00Z,NSW,5368.62403
2008-08-04T04:30:00Z,NSW,5491.803222
2008-08-04T05:00:00Z,NSW,5829.321084
2008-08-04T05:30:00Z,NSW,6338.283518
2008-08-04T06:00:00Z,NSW,7300.783004
2008-08-04T06:30:00Z,NSW,8259.2747
2008-08-04T07:00:00Z,NSW,8946.210224
2008-08-04T07:30:00Z,NSW,9560.81253
2008-08-04T08:00:00Z,NSW,9736.724616
2008-08-04T08:30:00Z,NSW,9582.380114
2008-08-04T09:00:00Z,NSW,9489.075038
2008-08-04T09:30:00Z,NSW,9310.758862
2008-08-04T10:00:00Z,NSW,9129.325838
2008-08-04T10:30:00Z,NSW,8963.140556
2008-08-04T11:00:00Z,NSW,8744.864136
2008-08-04T11:30:00Z,NSW,8574.538456
2008-08-04T12:00:00Z,NSW,8461.65903
2008-08-04T12:30:00Z,NSW,8367.01915
2008-08-04T13:00:00Z,NSW,8307.64293
2008-08-04T13:30:00Z,NSW,8196.081768
2008-08-04T14:00:00Z,NSW,8176.02696
2008-08-04T14:30:00Z,NSW,8149.136906
2008-08-04T15:00:00Z,NSW,8164.832942
2008-08-04T15:30:00Z,NSW,8322.274976
2008-08-04T16:00:00Z,NSW,8535.273362
2008-08-04T16:30:00Z,NSW,8970.140548
2008-08-04T17:00:00Z,NSW,9590.234752
2008-08-04T17:30:00Z,NSW,10410.67626
2008-08-04T18:00:00Z,NSW,10668.212332
2008-08-04T18:30:00Z,NSW,10579.325664
2008-08-04T19:00:00Z,NSW,10330.175658
2008-08-04T19:30:00Z,NSW,10123.701956
2008-08-04T20:00:00Z,NSW,9924.023112
2008-08-04T20:30:00Z,NSW,9728.233672
2008-08-04T21:00:00Z,NSW,9319.830472
2008-08-04T21:30:00Z,NSW,8816.562642
2008-08-04T22:00:00Z,NSW,8729.611776
2008-08-04T22:30:00Z,NSW,8338.522596
2008-08-04T23:00:00Z,NSW,8014.816902
2008-08-04T23:30:00Z,NSW,7817.539754
2008-08-05T00:00:00Z,NSW,7618.236436
2008-08-05T00:30:00Z,NSW,7468.186442
2008-08-05T01:00:00Z,NSW,7320.634124
2008-08-05T01:30:00Z,NSW,7077.33259
2008-08-05T02:00:00Z,NSW,6690.454
2008-08-05T02:30:00Z,NSW,6326.583968
2008-08-05T03:00:00Z,NSW,6003.081668
2008-08-05T03:30:00Z,NSW,5809.492424
2008-08-05T04:00:00Z,NSW,5744.018408
2008-08-05T04:30:00Z,NSW,5805.821302
2008-08-05T05:00:00Z,NSW,6146.72001
2008-08-05T05:30:00Z,NSW,6642.072636
2008-08-05T06:00:00Z,NSW,7625.8175440000005
2008-08-05T06:30:00Z,NSW,8629.937088
2008-08-05T07:00:00Z,NSW,9293.460474
2008-08-05T07:30:00Z,NSW,9754.846382
2008-08-05T08:00:00Z,NSW,9762.969626
2008-08-05T08:30:00Z,NSW,9572.273074
2008-08-05T09:00:00Z,NSW,9476.928322
2008-08-05T09:30:00Z,NSW,9319.972534
