date,NSW,VIC,QLD,SA,TAS
2010-07-23T14:30:00Z,7713.63203525,5894.09109,4553.271704,1662.101156,567.501376
2010-07-23T15:00:00Z,7687.00669925,5813.579452,4566.452014,1645.262054,562.35372
2010-07-23T15:30:00Z,7830.543246,5802.509406,4602.87139,1630.498102,572.766684
2010-07-23T16:00:00Z,8072.226008,5847.759076,4697.793342,1662.672998,588.847904
2010-07-23T16:30:00Z,8376.10104212,5953.97762,4835.815422,1705.724774,625.227852
2010-07-23T17:00:00Z,8924.38125462,6120.411806,4995.501748,1772.654936,710.902092
2010-07-23T17:30:00Z,9539.28822187,6383.856522,5237.761972,1864.747746,777.035072
2010-07-23T18:00:00Z,9636.99919312,6425.185394,5319.356042,1951.874592,788.733274
2010-07-23T18:30:00Z,9544.13314187,6314.08102,5313.296134,1980.58673,786.002258
2010-07-23T19:00:00Z,9292.78021594,6123.396288,5230.876694,1945.526312,772.480092
2010-07-23T19:30:00Z,9090.41420275,5981.360408,5233.41044,1893.710928,773.274024
2010-07-23T20:00:00Z,8915.497527,5849.635114,5249.415482,1848.76887,767.690742
2010-07-23T20:30:00Z,8730.00481212,5711.109574,5127.996346,1804.588774,749.824984
2010-07-23T21:00:00Z,8492.41703437,5522.033424,4925.88679,1759.675176,727.23044
2010-07-23T21:30:00Z,8223.98738675,5309.008978,4772.526364,1702.937562,692.80696
2010-07-23T22:00:00Z,8244.87772962,5131.62684,4573.425146,1654.95104,655.153446
2010-07-23T22:30:00Z,8063.45667237,4936.335764,4415.773946,1598.683302,593.629608
2010-07-23T23:00:00Z,7909.15372787,5110.023692,4307.97396,1512.555538,548.039976
2010-07-23T23:30:00Z,7732.85749387,4930.748334,4118.9282,1654.341804,507.716132
2010-07-24T00:00:00Z,7469.1688905,4675.440282,3896.533198,1584.48198,475.569808
2010-07-24T00:30:00Z,7237.03577,4451.992664,3691.298382,1500.65892,450.3896
2010-07-24T01:00:00Z,6964.7039715,4672.862796,3503.111744,1375.545926,431.300232
2010-07-24T01:30:00Z,6630.73813981,4520.899532,3306.346556,1251.170872,420.835228
2010-07-24T02:00:00Z,6231.648451,4297.233206,3181.574584,1146.456468,413.415552
2010-07-24T02:30:00Z,5847.00312269,4118.972346,3102.076888,1071.53239,402.361172
2010-07-24T03:00:00Z,5538.06236962,3976.1325,3031.647496,1024.341048,397.251218
2010-07-24T03:30:00Z,5342.74202825,3856.285742,3020.864444,988.174724,395.086152
2010-07-24T04:00:00Z,5230.47078912,3793.450758,3032.191438,962.764706,413.956624
2010-07-24T04:30:00Z,5207.55519,3771.429594,3064.27283,946.906444,424.423794
2010-07-24T05:00:00Z,5297.70984094,3796.905822,3163.014914,946.06299,434.83312
2010-07-24T05:30:00Z,5462.78170825,3859.132164,3246.427946,962.78955,454.52867
2010-07-24T06:00:00Z,5801.71277362,4021.02747,3455.80069,989.203746,481.729328
2010-07-24T06:30:00Z,6185.10062781,4163.438228,3676.841188,1041.485144,510.159582
2010-07-24T07:00:00Z,6650.983903,4281.731196,4010.366878,1104.927328,546.449212
2010-07-24T07:30:00Z,7247.94452325,4492.799152,4281.213904,1167.451956,609.350526
2010-07-24T08:00:00Z,7743.64732469,4775.371088,4515.369224,1257.60091,676.973044
2010-07-24T08:30:00Z,8044.29397519,4996.582276,4665.122496,1348.340784,681.912326
2010-07-24T09:00:00Z,8286.26329775,5147.382484,4708.70099,1415.108936,689.10401
2010-07-24T09:30:00Z,8200.77873744,5164.793808,4678.38369,1436.432582,676.117614
2010-07-24T10:00:00Z,8102.71429175,5141.638938,4629.16823,1424.648648,658.300822
2010-07-24T10:30:00Z,7894.59305556,5088.044422,4509.51253,1409.558568,626.107168
2010-07-24T11:00:00Z,7699.52249256,5033.49766,4430.375058,1390.115498,600.71643
2010-07-24T11:30:00Z,7525.1339725,5008.526088,4343.786782,1383.598544,581.886778
2010-07-24T12:00:00Z,7342.610833,4996.095666,4285.475544,1372.102796,562.41415
2010-07-24T12:30:00Z,7182.37693012,4987.621004,4240.122972,1365.405724,561.423044
2010-07-24T13:00:00Z,7031.77835644,5039.15653,4200.839564,1361.044246,577.754148
2010-07-24T13:30:00Z,6917.28577006,4977.437096,4133.032574,1371.447278,578.765866
2010-07-24T14:00:00Z,6848.51133669,4916.792376,4082.52245,1358.364644,591.101478
2010-07-24T14:30:00Z,6783.90701131,4870.243522,4076.937242,1342.961876,594.93687
2010-07-24T15:00:00Z,6783.19938075,4868.744702,4095.952318,1332.166024,601.209644
2010-07-24T15:30:00Z,6923.15047012,4888.307974,4156.12844,1336.689276,617.924384
2010-07-24T16:00:00Z,7174.77919,4926.181602,4261.105856,1363.385478,641.649742
2010-07-24T16:30:00Z,7602.11015006,5079.36049,4479.359002,1404.925628,668.71074
2010-07-24T17:00:00Z,8113.85655025,5346.604012,4690.997296,1480.928204,724.35945
2010-07-24T17:30:00Z,8742.8921935,5666.61135,4876.611078,1592.564492,772.939912
2010-07-24T18:00:00Z,8898.5728055,5796.1468,4903.610252,1737.123518,777.54764
2010-07-24T18:30:00Z,8765.28615612,5704.559676,4893.885002,1803.64843,760.386466
2010-07-24T19:00:00Z,8508.70699487,5551.032224,4778.164304,1773.028976,736.363276
2010-07-24T19:30:00Z,8285.53745362,5421.894596,4743.159742,1729.879834,711.296828
2010-07-24T20:00:00Z,8089.5277575,5323.552734,4724.893468,1687.721518,703.149342
2010-07-24T20:30:00Z,7995.62169787,5238.93359,4618.41675,1646.322954,709.747166
2010-07-24T21:00:00Z,7809.58130462,5130.351126,4504.89794,1607.93075,691.83329
2010-07-24T21:30:00Z,7607.57406362,5011.078346,4361.904678,1563.825526,663.245768
2010-07-24T22:00:00Z,7514.32717462,4870.92381,4216.948558,1511.922186,623.397716
2010-07-24T22:30:00Z,7390.52094019,4738.30046,4122.472624,1467.883932,574.386846
2010-07-24T23:00:00Z,7225.594291,4839.78094,4028.038282,1404.181856,526.875152
2010-07-24T23:30:00Z,6974.89464237,4726.770726,3883.37476,1585.30671,496.643968
2010-07-25T00:00:00Z,6691.87247212,4584.46605,3716.011262,1553.081116,472.067916
2010-07-25T00:30:00Z,6427.58311437,4428.799014,3541.635222,1504.62956,453.929378
2010-07-25T01:00:00Z,6170.54691881,4662.043274,3350.280084,1377.442772,438.068896
2010-07-25T01:30:00Z,5888.20349575,4527.950506,3188.526202,1267.336662,429.997748
2010-07-25T02:00:00Z,5513.07738537,4323.736428,3082.908074,1182.91176,425.11144
2010-07-25T02:30:00Z,5207.8361465,4146.201156,3014.02318,1111.404976,420.417072
2010-07-25T03:00:00Z,4986.404551,4004.668652,2962.080402,1054.660416,419.285168
2010-07-25T03:30:00Z,4888.84955262,3892.68777,2913.195712,1014.143732,419.606244
2010-07-25T04:00:00Z,4845.00450012,3796.101176,2910.604898,988.421828,429.499804
2010-07-25T04:30:00Z,4841.80033787,3731.31297,2921.554536,972.38941,438.162288
2010-07-25T05:00:00Z,4917.45184375,3731.099156,2972.657336,963.232858,450.283142
2010-07-25T05:30:00Z,5026.0700175,3756.810188,3031.928212,970.065488,463.666278
2010-07-25T06:00:00Z,5243.34217912,3846.215344,3147.424874,985.59748,480.864468
2010-07-25T06:30:00Z,5497.52104162,3926.535884,3271.212986,1012.959488,500.651072
2010-07-25T07:00:00Z,5790.385561437,3965.941658,3504.320254,1054.4331,531.639768
2010-07-25T07:30:00Z,6253.77026375,4130.73786,3746.02219,1082.986304,592.535356
2010-07-25T08:00:00Z,6755.399392375,4375.372316,3987.522562,1165.29224,658.45911
2010-07-25T08:30:00Z,7122.6833230620005,4548.709294,4179.398228,1249.82469,701.877974
2010-07-25T09:00:00Z,7343.699226125,4685.54559,4287.152132,1308.595814,723.724276
2010-07-25T09:30:00Z,7368.2832735,4757.656582,4320.286026,1332.464876,729.03116
2010-07-25T10:00:00Z,7343.6478295,4791.226622,4325.253522,1321.867656,716.34353
2010-07-25T10:30:00Z,7217.647842875,4746.377404,4279.633838,1299.939066,691.363248
2010-07-25T11:00:00Z,7091.619193312,4697.875172,4233.88133,1272.367052,663.030238
2010-07-25T11:30:00Z,6953.454808156,4659.193164,4229.940194,1258.5381,631.131826
2010-07-25T12:00:00Z,6865.238614937,4645.483346,4174.995004,1236.84591,605.630632
2010-07-25T12:30:00Z,6764.129340687,4581.457592,4136.37029,1228.145104,583.980202
2010-07-25T13:00:00Z,6674.137311062,4592.364142,4070.737416,1208.42196,564.734882
2010-07-25T13:30:00Z,6606.668250437,4543.006762,4051.964616,1213.65589,551.725986
2010-07-25T14:00:00Z,6601.332979062,4474.409918,4030.972954,1192.715708,563.537236
2010-07-25T14:30:00Z,6627.532140437,4443.929172,4052.93642,1179.262088,567.829916
2010-07-25T15:00:00Z,6711.681832937,4435.07892,4106.945228,1172.6746,578.523886
2010-07-25T15:30:00Z,6928.667121156,4475.03535,4179.68245,1184.63024,604.52047
2010-07-25T16:00:00Z,7236.844314312,4545.73747,4335.952094,1212.835302,629.883936
2010-07-25T16:30:00Z,7722.133409125,4732.94644,4572.552242,1262.575368,669.350726
2010-07-25T17:00:00Z,8257.223290375,5062.676642,4814.99604,1369.873988,761.242978
2010-07-25T17:30:00Z,8943.068958812,5563.875884,5025.936612,1532.045158,828.514542
2010-07-25T18:00:00Z,9185.978556437,5846.532634,5080.013598,1727.856852,826.468828
2010-07-25T18:30:00Z,9082.644055937,5805.672344,5060.026004,1843.923386,818.568744
2010-07-25T19:00:00Z,8889.8191225,5670.144408,4945.78379,1844.610224,802.212738
2010-07-25T19:30:00Z,8736.66623725,5576.74108,4931.250046,1827.495128,780.529204
2010-07-25T20:00:00Z,8545.493774312,5431.791422,4916.376954,1814.116312,783.83897
2010-07-25T20:30:00Z,8336.848400375,5305.724826,4731.591428,1783.436344,759.323448
2010-07-25T21:00:00Z,8096.831375687,5191.789356,4546.490122,1734.496152,745.973584
2010-07-25T21:30:00Z,7797.449820812,5030.979776,4400.535684,1690.983478,691.076386
2010-07-25T22:00:00Z,7661.370849656,4872.148684,4272.969778,1633.855362,642.194786
2010-07-25T22:30:00Z,7326.831982875,4651.705188,4076.54594,1563.49064,579.251066
2010-07-25T23:00:00Z,7028.86681625,4697.92789,3960.276158,1465.696764,525.564716
2010-07-25T23:30:00Z,6679.766206687,4547.387784,3822.170464,1575.485514,486.263314
2010-07-26T00:00:00Z,6365.086272312,4412.014914,3631.039742,1510.183922,449.227976
2010-07-26T00:30:00Z,6153.1354755,4277.16924,3490.747812,1457.948118,429.885216
2010-07-26T01:00:00Z,5957.552209,4552.467016,3307.999744,1348.54973,427.99707
2010-07-26T01:30:00Z,5769.690178312,4467.81389,3164.238024,1238.561746,413.952834
2010-07-26T02:00:00Z,5474.29213975,4310.10151,3063.738322,1159.388188,401.873094
2010-07-26T02:30:00Z,5244.567916812,4165.282644,2967.567842,1096.504254,393.321814
2010-07-26T03:00:00Z,5095.33734275,4053.735796,2941.51329,1052.298502,390.47356
2010-07-26T03:30:00Z,5018.742005375,3987.171354,2945.789798,1019.148168,397.94504
2010-07-26T04:00:00Z,5054.106891625,3963.802084,2988.753482,995.331932,396.524604
2010-07-26T04:30:00Z,5192.748787,3990.068056,3079.31395,982.627576,403.75413
2010-07-26T05:00:00Z,5551.18982675,4137.08174,3287.587916,990.478612,432.136806
2010-07-26T05:30:00Z,6036.216713562,4368.200666,3576.093644,1045.21758,467.459494
2010-07-26T06:00:00Z,6972.78461581,4844.747526,4041.930028,1119.796484,558.986022
2010-07-26T06:30:00Z,7901.531466,5384.26289,4493.62326,1261.714776,651.564
2010-07-26T07:00:00Z,8429.82216637,5812.792918,4975.561672,1440.731712,772.848528
2010-07-26T07:30:00Z,8907.03697537,6209.736592,5201.209308,1607.650468,840.775822
2010-07-26T08:00:00Z,9026.85640062,6405.272098,5205.047218,1749.960626,858.721184
2010-07-26T08:30:00Z,8912.84736712,6430.174558,5113.472174,1800.335572,833.244358
2010-07-26T09:00:00Z,8857.30029337,6477.071656,5048.90089,1787.866878,805.339852
2010-07-26T09:30:00Z,8750.32296837,6375.867836,4980.850864,1759.951854,764.08352
2010-07-26T10:00:00Z,8648.10047375,6294.362816,4911.483298,1722.471702,738.510054
2010-07-26T10:30:00Z,8505.51024062,6183.15498,4873.57032,1660.842342,723.098358
2010-07-26T11:00:00Z,8326.72002787,6079.878468,4851.035664,1601.399396,691.249038
2010-07-26T11:30:00Z,8203.54957012,6003.228862,4835.970602,1553.576376,663.279938
2010-07-26T12:00:00Z,8142.09860225,5923.859098,4790.17965,1552.281016,655.822816
2010-07-26T12:30:00Z,8092.90047275,5860.63999,4771.924882,1535.475368,644.419486
2010-07-26T13:00:00Z,8065.80072575,5869.926758,4750.348244,1519.00875,641.45199
2010-07-26T13:30:00Z,8004.03674187,5817.29727,4728.746674,1530.683944,629.234088
2010-07-26T14:00:00Z,7994.37142737,5747.416748,4735.573774,1532.051982,633.106778
2010-07-26T14:30:00Z,7956.67409244,5681.906792,4695.03194,1517.375744,622.723196
2010-07-26T15:00:00Z,7959.04814144,5618.09648,4687.063372,1501.194748,614.66199
2010-07-26T15:30:00Z,8112.16465275,5609.258168,4732.844416,1491.54542,619.743756
2010-07-26T16:00:00Z,8323.36050237,5663.468532,4836.858728,1510.848616,632.358572
2010-07-26T16:30:00Z,8698.59571337,5782.321642,4991.333488,1548.165074,679.653878
2010-07-26T17:00:00Z,9283.74179575,6049.60706,5131.443112,1622.643404,746.794196
2010-07-26T17:30:00Z,9948.30281525,6510.234662,5389.228178,1760.657406,806.323226
2010-07-26T18:00:00Z,10115.95478787,6670.41929,5444.865894,1954.597444,814.14045
2010-07-26T18:30:00Z,10013.27116725,6604.813886,5388.766366,2054.525102,804.130112
2010-07-26T19:00:00Z,9770.18769937,6467.30952,5292.037622,2049.790324,780.256784
2010-07-26T19:30:00Z,9522.56246212,6328.884658,5242.924054,2015.09314,755.149784
2010-07-26T20:00:00Z,9308.7163805,6161.077444,5209.727844,1981.445736,745.398802
2010-07-26T20:30:00Z,9066.26963162,6044.444808,5049.318894,1919.323676,717.823964
2010-07-26T21:00:00Z,8718.96563725,5837.33389,4821.122726,1861.452648,692.736896
2010-07-26T21:30:00Z,8271.759933,5564.288176,4634.719666,1785.755696,648.111936
2010-07-26T22:00:00Z,8139.5433445,5247.88861,4402.167054,1695.802704,601.869916
2010-07-26T22:30:00Z,7860.0344335,4961.91796,4217.16837,1589.70127,556.842044
2010-07-26T23:00:00Z,7627.47702112,5051.640634,4096.595938,1478.575526,510.575796
2010-07-26T23:30:00Z,7434.17341625,4877.156186,3939.265504,1588.34123,469.622922
2010-07-27T00:00:00Z,7209.41715925,4715.94087,3755.609536,1530.576134,439.62436
2010-07-27T00:30:00Z,7022.1820915,4554.363088,3584.453522,1481.032776,424.929866
2010-07-27T01:00:00Z,6821.62676262,4840.490502,3377.286068,1382.335966,411.960658
2010-07-27T01:30:00Z,6567.43295412,4733.924468,3238.792926,1281.346736,408.404304
2010-07-27T02:00:00Z,6193.33618675,4558.006744,3135.383724,1186.381842,401.529774
2010-07-27T02:30:00Z,5859.57453712,4401.183284,3065.296244,1121.791964,397.174762
2010-07-27T03:00:00Z,5601.58353937,4293.867846,3027.555794,1074.034284,395.05753
2010-07-27T03:30:00Z,5439.39512325,4204.336038,3022.86739,1042.338634,396.297496
2010-07-27T04:00:00Z,5394.0444675,4170.008832,3106.46018,1022.513128,407.623298
2010-07-27T04:30:00Z,5463.76024012,4203.133096,3210.532326,1015.685102,424.108202
2010-07-27T05:00:00Z,5802.937712,4345.700424,3408.05473,1031.217606,452.70668
2010-07-27T05:30:00Z,6286.2653715,4575.609004,3679.274026,1087.396206,492.84567
2010-07-27T06:00:00Z,7206.06633787,5073.207944,4137.766914,1173.76597,572.230158
2010-07-27T06:30:00Z,8126.06634325,5618.851986,4581.87515,1325.04426,671.119536
2010-07-27T07:00:00Z,8596.52786912,6043.061212,4995.332084,1500.381088,782.695972
2010-07-27T07:30:00Z,9008.67070637,6409.917624,5195.559762,1658.842508,850.908294
2010-07-27T08:00:00Z,9109.619497,6571.418776,5171.890826,1781.04709,866.585486
2010-07-27T08:30:00Z,9008.61511512,6549.167574,5088.498764,1802.009602,846.22903
2010-07-27T09:00:00Z,8980.65205112,6560.662086,5020.81781,1783.247828,812.404384
2010-07-27T09:30:00Z,8834.87654925,6464.951726,4954.663532,1767.720932,778.468102
2010-07-27T10:00:00Z,8660.37763275,6328.047578,4901.780984,1723.929428,738.98814
2010-07-27T10:30:00Z,8506.15344025,6218.44044,4873.800086,1682.235466,710.809936
2010-07-27T11:00:00Z,8308.20211525,6109.09335,4840.876778,1635.862318,678.797692
2010-07-27T11:30:00Z,8176.20134825,6033.828032,4845.030584,1607.03803,661.53854
2010-07-27T12:00:00Z,8082.66834962,5944.73218,4803.161696,1583.671948,645.112822
2010-07-27T12:30:00Z,8001.5953385,5888.595896,4789.828336,1561.112032,630.360032
2010-07-27T13:00:00Z,7950.001307,5934.24074,4774.39032,1545.072672,620.426652
2010-07-27T13:30:00Z,7893.23167425,5899.648624,4781.343434,1557.518496,621.988166
2010-07-27T14:00:00Z,7867.29598312,5840.661966,4774.765218,1537.580022,639.264378
2010-07-27T14:30:00Z,7841.18350287,5774.13955,4720.356094,1520.79251,637.98688
2010-07-27T15:00:00Z,7850.08487575,5703.608628,4709.779244,1499.018228,641.77073
2010-07-27T15:30:00Z,7960.78668462,5690.448532,4767.52086,1477.797384,659.299102
2010-07-27T16:00:00Z,8199.60443187,5745.868648,4888.311508,1487.814416,685.725426
2010-07-27T16:30:00Z,8620.21119375,5902.478088,5071.14719,1516.890962,723.92227
2010-07-27T17:00:00Z,9194.764675,6188.439382,5251.693306,1610.168546,779.172048
2010-07-27T17:30:00Z,9853.78759287,6607.94228,5447.4309,1744.828294,819.273238
2010-07-27T18:00:00Z,9982.20104012,6735.429144,5456.340024,1930.879048,822.200416
2010-07-27T18:30:00Z,9895.48741212,6660.201038,5431.220752,2025.74814,811.988054
2010-07-27T19:00:00Z,9689.44461037,6501.935368,5366.106892,2026.240344,790.898024
2010-07-27T19:30:00Z,9494.314602,6376.295774,5293.14187,1990.694022,761.587936
2010-07-27T20:00:00Z,9291.48612287,6222.285374,5253.608694,1949.133514,752.89983
2010-07-27T20:30:00Z,9008.7063735,6086.748532,5056.362812,1891.845556,724.924236
2010-07-27T21:00:00Z,8659.404111,5856.558314,4841.991394,1835.75227,693.11916
2010-07-27T21:30:00Z,8257.38009575,5608.262732,4653.547202,1765.47665,658.407444
2010-07-27T22:00:00Z,8132.22041387,5282.589346,4440.423948,1679.777844,619.971058
2010-07-27T22:30:00Z,7830.18063612,4995.592704,4277.57995,1583.597484,571.550986
2010-07-27T23:00:00Z,7565.531363,5067.762464,4146.412016,1465.497284,519.713542
2010-07-27T23:30:00Z,7380.6379595,4881.942752,3985.539036,1587.776732,473.837768
2010-07-28T00:00:00Z,7159.03610762,4691.634216,3793.605488,1519.551062,445.557654
2010-07-28T00:30:00Z,6958.10433262,4521.762686,3610.798908,1469.90108,426.357602
2010-07-28T01:00:00Z,6727.27268612,4783.081154,3397.354622,1376.322284,416.462676
2010-07-28T01:30:00Z,6491.3842385,4652.810038,3232.334316,1267.209088,405.307966
2010-07-28T02:00:00Z,6109.55987512,4465.447226,3122.731942,1174.356778,399.288516
2010-07-28T02:30:00Z,5752.969901,4322.504988,3055.003808,1106.848894,397.345006
2010-07-28T03:00:00Z,5517.6786285,4206.585082,3040.663074,1068.19528,398.140484
2010-07-28T03:30:00Z,5358.0632815,4123.91289,3048.593954,1044.294956,399.705122
2010-07-28T04:00:00Z,5311.74085487,4088.466872,3079.987454,1020.756804,385.7669
2010-07-28T04:30:00Z,5380.31391912,4112.865334,3160.059908,1015.213952,389.357208
2010-07-28T05:00:00Z,5676.09240337,4257.695966,3385.19375,1029.188574,416.115486
2010-07-28T05:30:00Z,6122.87497275,4521.73702,3635.796724,1082.78619,475.04627
2010-07-28T06:00:00Z,6992.22660337,4996.423628,4083.91119,1159.63382,568.776958
2010-07-28T06:30:00Z,7900.74908612,5497.545968,4539.429708,1307.698006,670.303638
2010-07-28T07:00:00Z,8379.95529662,5921.560622,4977.278972,1472.620458,777.53064
2010-07-28T07:30:00Z,8842.12211012,6291.823528,5158.227276,1615.17464,858.033352
2010-07-28T08:00:00Z,8983.74521712,6465.95357,5162.547462,1727.980454,862.006726
2010-07-28T08:30:00Z,8911.73474537,6482.122196,5089.645976,1750.841086,837.088044
2010-07-28T09:00:00Z,8985.61565012,6525.163512,5051.253084,1716.965562,809.658402
2010-07-28T09:30:00Z,8973.9737865,6467.762952,4987.585156,1687.640746,773.71118
2010-07-28T10:00:00Z,8926.51019787,6385.50844,4968.891766,1634.700258,758.94165
2010-07-28T10:30:00Z,8875.727667,6308.15937,4966.495382,1590.866354,743.482774
2010-07-28T11:00:00Z,8798.73200675,6213.179304,4930.563228,1562.614646,718.807252
2010-07-28T11:30:00Z,8781.37506375,6153.90987,4942.565862,1536.967478,696.538628
2010-07-28T12:00:00Z,8754.10673512,6102.100436,4942.59162,1507.351328,680.557892
2010-07-28T12:30:00Z,8715.73891012,6044.34807,4918.94269,1486.429314,664.008774
2010-07-28T13:00:00Z,8719.85247312,6107.321416,4903.538434,1480.500338,655.73456
2010-07-28T13:30:00Z,8686.37552175,6120.95175,4883.547036,1494.900478,653.936188
2010-07-28T14:00:00Z,8674.65484687,6108.690276,4881.995178,1487.27296,663.950998
2010-07-28T14:30:00Z,8645.02459987,6080.25152,4846.2933,1474.940848,659.497386
2010-07-28T15:00:00Z,8674.36427462,6063.001772,4841.215416,1443.74577,661.302398
2010-07-28T15:30:00Z,8862.94587912,6093.461372,4926.025502,1432.520608,681.23973
2010-07-28T16:00:00Z,9131.81667125,6181.635052,5053.794472,1460.971568,717.115248
2010-07-28T16:30:00Z,9437.57367275,6337.676476,5205.967878,1501.292882,735.842606
2010-07-28T17:00:00Z,9819.54570487,6573.683976,5346.276718,1566.248916,793.007994
2010-07-28T17:30:00Z,10267.7037325,6784.239368,5444.239254,1684.068126,836.25804
2010-07-28T18:00:00Z,10259.79213487,6806.236206,5416.551218,1842.1641299999999,840.44332
2010-07-28T18:30:00Z,10077.31745087,6663.41729,5383.785576,1908.475732,833.50231
2010-07-28T19:00:00Z,9795.32697425,6488.556502,5291.067322,1896.99745,809.699038
2010-07-28T19:30:00Z,9533.61137725,6347.32986,5223.367634,1861.354198,784.366296
2010-07-28T20:00:00Z,9314.86308987,6187.815118,5176.407774,1831.07136,773.87753
2010-07-28T20:30:00Z,9029.52418012,6020.4408,4984.003732,1789.29025,744.969254
2010-07-28T21:00:00Z,8654.79463362,5805.707154,4770.536934,1737.482864,725.95138
2010-07-28T21:30:00Z,8182.98027762,5523.149952,4557.325028,1674.44097,677.466524
2010-07-28T22:00:00Z,8075.24111487,5225.633436,4383.03898,1591.062138,615.434298
2010-07-28T22:30:00Z,7763.4109225,4930.629004,4209.34792,1506.574816,543.100872
2010-07-28T23:00:00Z,7496.00696725,5025.247182,4075.127338,1406.798258,486.381638
2010-07-28T23:30:00Z,7319.49936575,4838.842614,3913.768782,1538.5106720000001,444.070424
2010-07-29T00:00:00Z,7140.60942275,4646.860262,3713.42701,1496.537606,428.028626
2010-07-29T00:30:00Z,6889.67630475,4468.546488,3558.264604,1465.302452,414.147862
2010-07-29T01:00:00Z,6702.24855412,4765.29189,3363.747894,1371.599598,404.266524
2010-07-29T01:30:00Z,6424.953329,4644.097474,3213.236498,1260.112496,409.218526
2010-07-29T02:00:00Z,6005.931782,4391.568206,3109.932398,1153.17954,404.365168
2010-07-29T02:30:00Z,5655.379138,4229.441596,3013.527088,1088.806626,399.024664
2010-07-29T03:00:00Z,5393.00611812,4105.983328,3007.331834,1046.633798,398.343332
2010-07-29T03:30:00Z,5246.56237512,4011.052714,2985.190758,1022.661218,400.157078
2010-07-29T04:00:00Z,5190.52841362,3974.7051,3042.516598,1006.639596,412.97409
2010-07-29T04:30:00Z,5266.64727325,3999.590726,3154.834352,1005.13853,427.584714
2010-07-29T05:00:00Z,5545.46598312,4139.30649,3363.081438,1018.393294,451.023974
2010-07-29T05:30:00Z,5949.72684337,4370.814994,3624.584752,1069.118538,494.582486
2010-07-29T06:00:00Z,6773.907582,4802.457572,4036.658534,1123.758076,579.036136
2010-07-29T06:30:00Z,7624.0467935,5301.560312,4458.074004,1260.88858,685.98119
2010-07-29T07:00:00Z,8093.29263275,5755.870454,4900.47701,1404.5177,773.124708
2010-07-29T07:30:00Z,8541.55843537,6084.822496,5097.510304,1538.787694,844.613372
2010-07-29T08:00:00Z,8654.8754265,6216.504176,5122.833832,1645.959028,862.884806
2010-07-29T08:30:00Z,8480.33094637,6201.263522,5074.44759,1679.39901,845.380496
2010-07-29T09:00:00Z,8512.29080312,6231.138846,5057.512036,1679.679192,821.812252
2010-07-29T09:30:00Z,8494.71760262,6176.415042,5009.294996,1691.789214,790.32141
2010-07-29T10:00:00Z,8428.04554175,6103.319736,4992.247476,1676.921698,757.767238
2010-07-29T10:30:00Z,8401.2859,6069.155628,4979.058226,1668.92421,737.09939
2010-07-29T11:00:00Z,8338.82364387,6026.324316,4958.64941,1665.180842,716.241114
2010-07-29T11:30:00Z,8295.06056612,5991.562212,4935.211888,1667.851032,692.313622
2010-07-29T12:00:00Z,8247.29315837,5977.28666,4921.103644,1671.08381,665.276472
2010-07-29T12:30:00Z,8173.55688075,5930.03775,4982.387312,1667.134154,637.356074
2010-07-29T13:00:00Z,8100.78558187,5960.701266,4973.716444,1666.338972,624.516966
2010-07-29T13:30:00Z,8054.76668187,5933.89047,4952.944398,1681.457456,613.591242
2010-07-29T14:00:00Z,8038.2950235,5889.01813,4911.754568,1672.414984,633.358368
2010-07-29T14:30:00Z,8051.24022475,5838.45092,4834.162862,1652.70169,622.252086
2010-07-29T15:00:00Z,8084.71488725,5798.942594,4810.137464,1630.261162,619.717868
2010-07-29T15:30:00Z,8209.90110237,5793.960734,4857.775526,1598.903916,636.155518
2010-07-29T16:00:00Z,8442.55301862,5859.633768,4890.196482,1598.400218,665.824084
2010-07-29T16:30:00Z,8778.5804045,5961.293826,4984.49514,1620.033508,696.357284
2010-07-29T17:00:00Z,9258.94387112,6153.060248,5078.225986,1651.408422,762.904352
2010-07-29T17:30:00Z,9791.69064337,6456.989292,5288.939682,1701.553344,802.022726
2010-07-29T18:00:00Z,9862.85144475,6539.232892,5330.582292,1829.476094,806.596494
2010-07-29T18:30:00Z,9690.21250962,6437.737,5327.719992,1911.697696,799.720856
2010-07-29T19:00:00Z,9473.31392175,6281.085276,5228.823882,1906.78296,780.161548
2010-07-29T19:30:00Z,9270.84731062,6130.141292,5178.56324,1893.322584,761.107536
2010-07-29T20:00:00Z,9043.699545,5991.782362,5149.738368,1861.654954,780.385558
2010-07-29T20:30:00Z,8809.26024875,5840.947802,4977.508118,1823.292802,753.47289
2010-07-29T21:00:00Z,8415.92382875,5636.063576,4715.059878,1782.971744,715.497422
2010-07-29T21:30:00Z,8017.39929525,5398.3663,4516.823016,1707.19072,669.609972
2010-07-29T22:00:00Z,7983.61107225,5120.786382,4336.541828,1646.931338,607.173958
2010-07-29T22:30:00Z,7770.28583225,4864.576274,4178.262134,1550.152032,544.995574
2010-07-29T23:00:00Z,7556.87744525,4950.79984,4056.381954,1437.523328,487.232752
2010-07-29T23:30:00Z,7330.65215625,4741.701052,3872.80661,1563.256332,443.5526
2010-07-30T00:00:00Z,7108.39512875,4531.1793,3696.79015,1501.68477,417.43137
2010-07-30T00:30:00Z,6889.05204325,4340.360536,3535.70078,1454.38682,406.753414
2010-07-30T01:00:00Z,6671.27361162,4590.36866,3355.784718,1346.693082,387.506996
2010-07-30T01:30:00Z,6404.62941687,4464.490152,3208.70935,1240.186884,381.153576
